x,y,theta
0.0,0.0,0.0
0.06320730949295814,-0.005846905646997659,6.210056011521024
0.11976073486822648,-0.01113648214467776,6.181781677638716
0.18461977231194407,-0.01777355725194665,6.183876072741109
0.2558365215497014,-0.022051079770423507,6.220004388257392
0.3303546293956091,-0.02775581552842806,6.19591884457987
0.38084321957200834,-0.03270184449439124,6.182828875189912
0.433332397999537,-0.03853392096313094,6.168691708248758
0.4863134654007142,-0.045184978784714135,6.155601738858801
0.5377034447200245,-0.05226554325708266,6.143558967020041
0.591046828900825,-0.06020415282510928,6.1327379256576755
0.6419487862340006,-0.06812054821074022,6.1250584769489
0.6952018082670495,-0.07828791953479892,6.082472443200238
0.7478363418911778,-0.09068014207457611,6.021385919380437
0.7990424325971306,-0.10517926013045532,6.003932626860494
0.8494423065034223,-0.12152233373529008,5.953841677328256
0.8976636572506932,-0.13979176924894046,5.921029487390763
0.9438601204739866,-0.1612060604441375,5.849121922208597
0.9902277464208059,-0.18527539547895422,5.789082595939992
1.034878219969015,-0.21344774622393203,5.720316623411415
1.0943323693290896,-0.2582542116443787,5.6265924425793195
1.1319264236931552,-0.2921146050307251,5.533740926373222
1.1679975593737,-0.3281857407112697,5.497787143782138
1.2146835135577525,-0.3844737322669399,5.371250773012549
1.2455935603935313,-0.4269069457185799,5.31243317722034
1.2839017643125235,-0.4915179831122566,5.214171140333059
1.3081495038679911,-0.5373819834729328,5.183627878423159
1.3288597459223692,-0.5857296479120795,5.108404187662203
1.3491919636133447,-0.634819011430712,5.101771936504625
1.3681878396758123,-0.683005241822329,5.081177051331092
1.3858707134085164,-0.7298263216312258,5.073497602622317
1.400259322357035,-0.7778450576406446,4.987278337573797
1.4119696466390206,-0.8264866823287057,4.939281783143953
1.42268076028315,-0.8761371565813896,4.9185123650452205
1.4308139575308947,-0.9278782955285377,4.85096812299304
1.4364243792201228,-0.9784937663194438,4.81710873550435
1.4408999989058515,-1.0286275936689275,4.7865654735944485
1.4429962894924897,-1.1024154696431754,4.726526147325844
1.4429772000199363,-1.1757736617305772,4.706978459703508
1.441146552059716,-1.2442658712411163,4.678529592896
1.433619136940842,-1.3138524798629638,4.57712596335513
1.424125118439849,-1.378963330597465,4.558625473283989
1.4153236494798895,-1.4436733344684658,4.583758214512708
1.4088707164354324,-1.5120169760534508,4.617443069076199
1.4020808688572644,-1.5808307144067208,4.620759194654988
1.395497423593614,-1.6511001093830897,4.614301476422608
1.388042993769901,-1.7237597608414388,4.616395871525002
1.3817321623441607,-1.796304352748723,4.621806392206184
1.3778258849761738,-1.8470081314922966,4.643623007856113
1.3734925685470598,-1.9182741270872576,4.655665779694874
1.3717898938022368,-1.9924040001042918,4.701567939022325
1.3709610019068723,-2.064728946775014,4.705931262152311
1.370660193531961,-2.1152521672188334,4.702615136573522
1.36992875310978,-2.166906763245279,4.697204615892339
1.3685954442168777,-2.2189599954428654,4.682892916025986
1.3668454238343912,-2.2706251815577563,4.678529592896
1.3642035627176936,-2.321619306150182,4.6567129772460705
1.3610008367868702,-2.372884926700384,4.643623007856113
1.356866408701497,-2.424021424655218,4.628438643363762
1.3528467932827326,-2.475998207776938,4.64152861275372
1.3500517102170122,-2.5287483277922167,4.662298030852453
1.347164999538217,-2.5816217925054192,4.653571384592481
1.3436234800622209,-2.6324068142625165,4.639259684726127
1.3390598427441736,-2.6824412946863405,4.612032548395016
1.331192320791835,-2.733746147622652,4.543266575866439
1.321753352504542,-2.784956299463636,4.517086637086525
1.3106911753764543,-2.8360404096871807,4.481132854495441
1.2983197196653502,-2.886370033014154,4.471359010684273
